sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence	in_study_region	clc_index_extracted	hilda_code	hilda_class	clc_code_extracted	clc_name_extracted
1072	Torastorp transekter	T	51	6196195.95731239	423267.919811141	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
3947	Lyngby, Everöd	T	603	6195984.01303463	444187.959792427	Skåne län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
1075	Ekeröd slinga	T	39	6195374.27655193	419146.424134504	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
1076	Ekeröd transekter	T	144	6195374.27655193	419146.424134504	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
3254	Fulltofta slinga	T	117	6194852.67127347	412727.542230561	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
547	Prästängen transekter	T	249	6194663.461437	448808.347266675	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
1073	Kyle slinga	T	170	6194585.00320827	420634.931076424	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
1074	Kyle transekter	T	94	6194585.00320827	420634.931076424	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
673	Ringsjön transekter	T	208	6194391.75450705	402853.686259148	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	77	water	211	Non-irrigated arable land
548	Prästängen slinga	T	356	6194240.82973474	448824.267785525	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
960	Rosenvägen, Billeberga	P	20	6194160.10940616	374404.80443606	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	22	cropland	112	Discontinuous urban fabric
674	Ringsjön slinga	T	286	6193990.4621958	402983.302244446	Skåne län	Länsstyrelsen i Malmö län	512	Water bodies	Other	0	TRUE	41	77	water	512	Water bodies
912	Skaneyland, Everöd	T	356	6193009.28298366	442984.170676996	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3922	Häljarps våtmark	T	1637	6191985.98847982	370437.24785144	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
815	Everöds utmark transekter	T	150	6191781.47720032	432831.0095971	Skåne län	Länsstyrelsen i Malmö län	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
816	Everöds utmark slinga	T	106	6191536.12810188	432105.197924293	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	44	forest	211	Non-irrigated arable land
2918	Kelebekler Vadisi, Rönneberga	T	499	6191074.585903	393092.196617606	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
2832	Villa Wig-Wam Wueggertzro	P	127	6190893.86107801	393965.865777804	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
3921	Kvärlövs naturreservat	P	307	6189418.3999883	373787.41453491	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3668	Askebacken Lyby NR	T	21	6189269.55428227	413175.414387257	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	22	cropland	243	Land principally occupied by agriculture with significant areas of natural vegetation
4243	Dösjebro-gamla tippen-ån-järnvägen	T	849	6188231.74429054	376080.044454244	Skåne län	Svensk Dagfjärilsövervakning, LU	242	Complex cultivation patterns	Cropland	0	TRUE	20	22	cropland	242	Complex cultivation patterns
467	Fjällmossen slinga	T	303	6188101.07515692	431194.64274289	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	55	unmanaged grass / shrubland	311	Broad-leaved forest
3757	Fjällmossen slinga 2	T	87	6188101.07515692	431194.64274289	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	55	unmanaged grass / shrubland	311	Broad-leaved forest
188	Abullahagen	T	609	6187986.81397811	394523.469653241	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	11	urban	231	Pastures
2888	Dösjebro-Dagstorps mosse	T	4625	6187562.5508409	378092.794012523	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
468	Fjällmossen transekter	T	280	6187402.05673877	431165.800349135	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	55	unmanaged grass / shrubland	231	Pastures
21	Gudmuntorp 102	P	1225	6186867.98489614	404445.608265707	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
3669	Hunnabacken NR	T	25	6186778.52941109	429121.996168645	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
551	Rövarekulan transekter	T	398	6184397.36946861	405748.7566078	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
552	Rövarekulan slinga	T	357	6184293.30736934	405824.931739791	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
69	Tullsåkra, punkt	P	7	6182644.92269179	418688.980421379	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3943	Fästan	T	85	6181447.84469698	448092.631507699	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
4286	Södra Lökaröd 9:67	P	32	6180777.87130572	442314.958155981	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3941	Drakamöllan, naturreservat	T	1125	6180500.50459443	444592.186446399	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
640	Drakamöllan slinga	T	153	6179635.96441889	445973.646679952	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
641	Drakamöllan transekter	T	385	6179635.96441889	445973.646679952	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
348	Flyingeängen	P	859	6178311.16448876	396457.202020565	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
596	Odarslöv	P	306	6178140.7755768	392293.269961332	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
25	Lunds ladugårdsstråk	T	433	6177989.8611733	387827.286389227	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
595	Linnebjer	P	1060	6177798.58335847	393378.708059222	Skåne län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
3940	Brösarps backar	T	405	6177790.84007666	442886.476310751	Skåne län	Biogeografisk uppföljning av fjärilar, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
537	Sakförarevägen 4	P	532	6177366.08549962	387389.770569934	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	22	cropland	112	Discontinuous urban fabric
18	Sandbymosse, grustaget	P	441	6177156.09843017	399065.353056193	Skåne län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	22	cropland	243	Land principally occupied by agriculture with significant areas of natural vegetation
600	Räften	P	865	6176437.97892125	392237.119468418	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
67	Kungsmarken, Lund	T	1851	6175935.94675655	391439.364600475	Skåne län	Svensk Dagfjärilsövervakning, LU	142	Sport and leisure facilities	Urban	0	TRUE	11	22	cropland	142	Sport and leisure facilities
825	Kungsmarken slinga Bushlife	T	23	6175888.75422179	391077.096658259	Skåne län	Länsstyrelsen i Malmö län	142	Sport and leisure facilities	Urban	0	TRUE	11	22	cropland	142	Sport and leisure facilities
574	Ekologihusets äng	P	13	6175886.99264608	387402.980294618	Skåne län	Svensk Dagfjärilsövervakning, LU	142	Sport and leisure facilities	Urban	0	TRUE	11	11	urban	142	Sport and leisure facilities
66	Reallinjen, Lund	P	523	6174828.97467318	389847.052415255	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
2950	Klammersbäck slinga	T	117	6174796.20071872	448304.955397047	Skåne län	Länsstyrelsen i Malmö län	312	Coniferous forest	Forest	0	TRUE	24	22	cropland	312	Coniferous forest
410	Botan, Lund	T	560	6174684.02296542	387095.137593028	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
182	Lottagården	P	651	6174394.40146073	405161.499794683	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
1077	Rögle fälad slinga	T	154	6173925.92944774	395905.515560205	Skåne län	Länsstyrelsen i Malmö län	312	Coniferous forest	Forest	0	TRUE	24	55	unmanaged grass / shrubland	312	Coniferous forest
474	Måryd naturreservat transekter	T	468	6173756.66713752	397078.900498921	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
1078	Rögle fälad transekter	T	369	6173580.9042212	395974.495790853	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
335	Måryd - Torna Hällestad	P	286	6173539.82986745	398372.780887623	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
2955	Vitemölla strandbackar slinga 2	T	208	6173535.034587	449103.281541715	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
473	Måryd naturreservat slinga	T	444	6173487.03605109	397442.856829064	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
642	Vitemölla strandbackar slinga 1	T	43	6173376.11350124	447986.614272845	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
3265	Stensoffa punkt	P	22	6173181.66545996	402468.927371902	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
3949	Revingefältet	T	193	6173143.94838292	406015.633298784	Skåne län	Biogeografisk uppföljning av fjärilar, LU	321	Natural grasslands	Unmanaged grass/shrubland	0	TRUE	26	22	cropland	321	Natural grasslands
2941	Eljaröd 303	P	233	6172755.49759827	439485.569487731	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
9	Billebjer	T	3955	6172640.0811805	394488.18517342	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
890	Måryd-Hällestad slinga	T	440	6172190.5652762	399667.837739343	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
710	Övedskloster	T	650	6172160.03300141	414148.165189504	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	22	cropland	112	Discontinuous urban fabric
814	Djurrödsbäcken slinga	T	239	6171854.47021684	434978.067628197	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
559	Oremöllan, Ry transekter	T	41	6171531.67592926	432575.907709638	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
564	Annehem slinga	T	136	6171496.87312886	431473.812972112	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	44	forest	311	Broad-leaved forest
560	Oremöllan, Ry slinga	T	129	6171401.25222608	432792.326572872	Skåne län	Länsstyrelsen i Malmö län	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
558	Dalby Fälad no 5 slinga	T	320	6171258.38612499	398495.262404698	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
545	Vomb transekter	T	240	6171175.11330909	413512.924839852	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
563	Annehem transekter	T	137	6171165.30169855	431325.736814676	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
557	Dalby Fälad no 5 transekter	T	853	6171063.34644569	398483.537003768	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	44	forest	231	Pastures
546	Vomb slinga	T	282	6170657.72101251	413457.969013096	Skåne län	Länsstyrelsen i Malmö län	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
7	Lyftvägen 39	P	1967	6170415.60725459	397016.800157365	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
33	Lyftvägen 10, Dalby	P	66	6170326.08244654	397053.823040528	Skåne län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
669	Dalby transekter	T	156	6169948.12334593	397299.097130915	Skåne län	Länsstyrelsen i Malmö län	112	Discontinuous urban fabric	Urban	0	TRUE	2	22	cropland	112	Discontinuous urban fabric
670	Dalby slinga	T	149	6169948.12334593	397299.097130915	Skåne län	Länsstyrelsen i Malmö län	112	Discontinuous urban fabric	Urban	0	TRUE	2	22	cropland	112	Discontinuous urban fabric
264	Alnarps västerskog	P	1785	6169644.52760936	378836.024559693	Skåne län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
1070	Betesmark öster om Dalby, slinga	T	340	6169567.33741704	398418.969671136	Skåne län	Länsstyrelsen i Malmö län	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
3952	Vombs vattenverksdammar	T	652	6169450.37685476	408047.611413253	Skåne län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	0	TRUE	25	44	forest	313	Mixed forest
184	Vombs vattenverk p-plats	P	733	6169416.21005754	408547.766814671	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
711	Äskebäskan	T	1364	6169381.07599522	412662.196873596	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
3671	Stenshuvud NR	T	168	6168611.9863591	454076.397881647	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	77	water	311	Broad-leaved forest
3944	Högebjär	T	249	6168475.54690216	399078.340095203	Skåne län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	0	TRUE	12	22	cropland	211	Non-irrigated arable land
587	Björkafältet	T	619	6168392.4027092	412821.617732501	Skåne län	Svensk Dagfjärilsövervakning, LU	124	Airports	Urban	0	TRUE	6	44	forest	124	Airports
263	Sjölunda	P	1277	6167629.99528754	377324.242865842	Skåne län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	0	TRUE	18	22	cropland	231	Pastures
822	Klingavälsån slinga	T	428	6166747.68114252	407703.205427938	Skåne län	Länsstyrelsen i Malmö län	312	Coniferous forest	Forest	0	TRUE	24	22	cropland	312	Coniferous forest
3945	Klingvalla	T	82	6166447.77652943	405806.613613417	Skåne län	Biogeografisk uppföljning av fjärilar, LU	112	Discontinuous urban fabric	Urban	0	TRUE	2	11	urban	112	Discontinuous urban fabric
823	Kronovall slinga	T	100	6165597.96620883	439251.900402429	Skåne län	Länsstyrelsen i Malmö län	311	Broad-leaved forest	Forest	0	TRUE	23	22	cropland	311	Broad-leaved forest
396	Humlamaden	T	1700	6164745.6231761295	407356.647765035	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	44	forest	312	Coniferous forest
2817	Enehusa, ängen	P	36	6164356.21455501	403777.918499605	Skåne län	Artportalen, SLU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0	TRUE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
232	Snapparp, Klangstorp	P	1927	6164282.70534755	446492.994409864	Skåne län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	0	TRUE	24	22	cropland	312	Coniferous forest
3287	Lundavägens Koloniförening	T	1	6164181.07825557	375972.051786237	Skåne län	Artportalen, SLU	122	Road and rail networks and associated land	Urban	0	TRUE	4	11	urban	122	Road and rail networks and associated land
